Region,Product_Category,Size,Age,Income,Price
West,B,1292.6880009855518,40,98815.70796119499,226.19169482073315
South,A,2121.591343431046,10,33259.813287370824,370.9947782755725
West,A,1649.2737661038207,44,52680.53024599278,346.74046108246233
East,A,1926.0916378096153,28,85294.60728117194,331.1153012329736
East,A,1976.4402590423567,21,56764.218734029084,177.1433886480996
West,A,2560.3767172422154,11,96498.90918695605,220.1112272454809
North,C,2140.815683588341,20,53250.08963568839,96.32576511512877
South,C,1160.7667304610263,36,89483.08426333856,373.56026919512044
South,A,649.0108528461157,19,87056.63961547044,276.7499585560731
West,C,504.96386018783187,10,30644.533832080335,368.9445345555446
West,B,2761.043461917489,15,58209.23658608415,162.02458615859274
North,A,2855.275129505516,45,49644.61263859859,195.99720288577979
South,C,735.2787191616699,45,63572.598463649185,200.3969017670516
North,C,1717.63404570562,18,62393.9745577196,61.58408438624729
South,B,878.9880086513361,7,93387.0649161006,203.47154277378058
West,B,2871.8727167602115,30,42850.694364730996,411.4870580831151
South,B,1117.0812920563094,14,42753.37855632415,453.78432308738235
South,B,1754.1177389924974,37,37564.671782505044,283.19824203616736
South,A,914.0504793322918,41,81705.58330111405,254.9757628486491
North,C,1331.9027112576557,30,94250.22259764394,63.871078414716614
North,C,1167.0159023179522,27,55795.2742800129,445.6419519134222
South,B,1688.565107430464,49,34327.574757823924,55.85459604164272
East,C,1549.4549050553712,37,40921.5055144872,475.1375360945953
North,C,1326.9944865009384,48,37166.89478281899,270.1473119096408
West,C,764.6940441210302,41,71463.80257347401,203.87052210862697
West,B,1711.2175550173704,17,49760.84798681081,465.898295679197
South,C,2625.520045228881,30,92821.33461798937,60.97594689954353
West,C,2325.558341463915,18,41359.79100097026,311.6412026910892
North,C,2301.4372104066733,3,95110.91981492087,297.0196360247019
East,A,1415.2293418632717,28,53291.718381583814,148.69418054512192
East,A,2271.0477017051285,37,90711.40357941511,242.99934410759477
East,C,1663.8287034997966,30,96429.71217542124,343.5188026746966
West,C,875.6902270954232,21,99045.45087980479,377.2090385968674
South,C,1547.6243749451276,49,86251.53581931595,50.3225864179609
West,C,831.8465775789937,20,37118.05791596645,471.5840435409569
South,C,786.2070472663397,22,33876.510797833405,124.03641757676557
East,C,557.6482711440268,36,81781.03170376507,155.11119540006163
North,A,1207.1357524235414,36,92792.77912601057,168.5630505622317
West,B,1327.1869606048622,21,41623.98442127536,67.0190614484159
North,C,2248.6092823462313,24,95874.72117423429,105.37345561564621
East,C,1845.0119622119591,21,72715.94533069355,493.8574653248729
South,C,2646.12428013328,7,38680.6515757624,191.84753181977874
North,B,941.1765667641412,8,41692.35665529821,101.8854906525722
West,C,1164.891614649535,22,34616.88359815329,98.14606752858049
North,C,2852.6902778585395,22,40025.069969219454,373.75698545148737
North,B,1610.1131194495358,30,81248.67561680701,434.55589881468836
West,C,2472.6273576216395,34,45313.64439570058,165.62853477881146
South,B,1730.419121623723,29,69315.79017561727,59.40928055085574
West,B,1677.714142564369,10,80475.68934389495,150.39050830041012
East,C,870.2907200741059,5,92669.43860436944,75.43206085854081
South,A,2627.9990273714657,49,71294.8808136764,96.52772148351869
North,A,695.8882013690866,39,69880.21753090173,244.17865393143907
West,C,1275.6527366326038,34,93897.61315144217,153.46326688773468
East,B,2183.6701793004486,38,50643.34171899488,282.17564533644054
West,B,1768.1438770200746,10,44259.11139082293,164.07218896573568
South,B,2703.4458174288407,9,91095.71755886122,473.24178549632643
East,C,598.2448819697898,32,35216.60724949486,457.674785566819
North,A,2123.5187987493255,5,43277.74811613106,305.06274725470973
South,B,1693.6636765678122,35,58787.71335659633,209.49079639432378
East,B,885.7795586691273,11,55287.54055683005,221.516096915631
South,C,2358.1297677814837,42,79426.44044735114,235.33352741502364
North,A,1528.26713851506,16,36426.48428075342,377.4106949607248
East,A,1828.9547605917087,27,63401.0472038874,253.23754798347704
West,C,2918.1651659077706,20,86598.84509128064,435.52847592765386
West,A,1715.5752025629715,1,77834.04760188582,474.84265366866407
North,C,2558.432163896607,26,74215.43436819362,201.17576902052022
East,B,2423.943808353111,11,46755.19056581013,302.31251661905605
North,C,2156.8864787844977,15,57554.290661575535,92.775441574654
North,B,2742.030358375834,39,42650.64504500525,140.21107149486153
South,C,1129.0041173429522,40,65624.75376730759,236.05959501957204
West,B,2551.928078669158,48,70891.7796664081,142.79122215580048
North,B,1444.4687209933563,18,74182.68026876263,444.4522208549229
South,C,2531.2272252030534,24,91316.90183112261,121.22881522659414
North,B,1734.4717113637776,28,34328.087355494616,255.04736969889137
North,A,2644.2731323580897,25,57181.875033310345,322.56465820694405
North,C,2737.108844232466,23,71367.95046833527,361.33875867238
West,A,1994.1096892102887,11,69908.59890397907,222.38121637692802
East,B,1769.0673920781123,33,31519.28853621969,441.09458092612783
West,B,2458.2003583308356,16,43251.63513911019,305.7436179850665
South,B,1167.4655079479332,36,89202.1347592549,247.7785012013983
East,C,538.371703122286,23,66077.42757043176,80.25828532341649
South,B,1517.7364568869239,6,58949.125261500885,259.1102608003242
North,A,1769.4353322419422,43,93012.26861090068,419.33112836707863
East,A,1243.1567985968913,24,35246.64483277275,326.54345819959195
South,C,1458.4047043444184,38,94561.72678434034,424.47310417810326
North,A,832.6455822902367,42,31944.83204770714,272.3052517696875
South,C,1193.2247584194852,6,69386.91945742458,103.30776729251683
South,C,1100.2383697864339,10,68856.37769081283,56.137930626146485
West,B,1252.4671345669253,22,74734.77837313319,186.44879602336604
North,A,1247.635276351631,23,32073.839102075657,364.0957121740066
West,A,1897.4209276190336,5,67136.3228314491,405.6169567737622
East,A,1126.4923504901817,28,37952.98278197893,183.08877557914823
North,B,2852.4031583497213,9,40918.53748546976,273.04426439746123
West,C,1778.1870759083372,39,45074.841144766935,239.50350699533672
West,A,822.4150160244185,49,72922.39493805823,234.73525295814252
East,A,1199.0156763107098,44,57306.205870244754,154.1069209400677
South,A,2324.393740339135,28,35973.61948081362,111.36699726325627
South,A,534.1475959518186,25,50230.928069533635,138.5098512040459
South,B,2844.5449654923773,43,35363.49292443273,74.89957422350574
East,C,1612.9423043145152,38,76488.92350453814,139.1588338206097
West,A,1802.6975573774919,27,69022.56618477248,54.14040393142076
North,A,2971.03058959882,24,58538.031657210646,332.26628028619024
East,C,1758.507714998329,43,94937.37522275728,192.3689333244573
South,B,2869.3599861549314,43,66310.75621088754,487.9151201421089
South,B,2788.0777894828857,46,92127.48928471151,137.17267284933405
North,B,2853.288821665532,16,70535.95326416704,205.62285663931726
East,B,2530.9326437309096,2,56375.50251408771,211.02852138868994
South,A,1240.995211394328,2,67729.78126993524,53.80317322810724
East,C,1365.9562094649536,5,40630.36876428992,427.6435788677565
West,C,1412.4601704516022,46,77232.73958049485,64.39750706494613
East,C,2947.9520990304877,21,98749.32260326324,473.08092562815864
West,B,1401.8887599303716,10,47320.66806219831,451.4334579921293
North,B,771.7232730459511,42,52623.83534821331,290.9848622386836
West,C,2445.822236587879,18,58426.40511315383,294.6180087100814
West,A,1415.1582289551313,26,63843.78147020942,344.2000653302704
North,B,2052.3397793146087,20,80337.21028387162,224.17250537069913
South,A,2810.9010306599175,41,39567.1196851346,341.250027529035
North,C,1938.7639419451107,36,51172.58797475128,70.1457749098191
East,B,2094.2504458947196,49,67706.93535453835,74.32143230737695
North,A,2107.15641116284,21,71270.4183260825,255.75368882879496
East,B,2030.9979643962881,2,67564.11549395564,297.3300354977157
South,C,899.4234437023853,46,60484.22268769911,449.5179381511185
East,C,1641.0385368718887,33,79803.25399014456,97.09728525855331
North,C,519.1600499426461,23,44313.23065641221,420.1915672372502
North,A,2065.6620101883327,39,49790.93726054949,144.5213017814313
South,B,1938.3957375655973,31,61113.84391250914,227.33764182951433
North,B,1295.3430481020528,4,78685.20746647709,192.47109567233582
South,B,1809.7387579255094,41,35764.558358038536,230.06987278942955
South,C,1732.6444547701917,3,38096.96938077928,117.7229741326635
North,A,1127.288039855628,37,84768.58345180612,276.60653348159974
West,C,1233.2188702314825,10,48266.84704420978,410.7391654241153
East,C,2406.3524915718763,42,97444.07476427009,248.69030467050362
West,A,2389.3307979543224,32,97298.34482641265,270.7761091541896
South,C,1674.455375599606,36,78016.14903622189,431.94541337659143
East,C,2293.772381039949,49,80181.12547471176,367.72615158711386
West,B,1627.0032005773403,27,75570.01573859647,270.7044838339031
North,A,2628.43508724033,49,42413.16559539492,165.96304168513086
West,A,1332.0167055215334,19,65031.89574374746,448.217036080235
East,B,2818.2312496135028,38,85511.13478744528,309.65918076075127
East,A,1855.7091264116773,1,84227.4672395921,149.51642454981203
East,B,1839.2196526993769,26,92913.9463959877,171.10388868710464
East,C,2177.025960815109,46,93055.87220571772,411.4098900213107
West,A,1352.140027036711,13,48303.980565992,69.86550293935495
North,A,2310.8239272678356,35,80520.43579638915,496.441484162969
North,C,1301.0627565853,2,75593.79563056843,108.65825587165631
East,C,1493.8470748969642,22,92008.11222236455,408.23083642862184
North,A,2186.758591982642,39,42843.20751977318,227.6488925472573
West,A,1446.1227532534535,28,81785.48035502282,271.4972824793601
North,A,999.9353067201517,44,59633.24773577416,446.29275985906
South,B,2679.753646938767,2,57613.98619730541,235.81003531514597
North,A,2805.388451984715,11,32505.368733746633,291.8721891529555
East,A,2066.8276245186216,48,97302.22906703675,72.18484808412647
North,C,2527.8769279946337,37,77303.79795040576,51.05636324035392
North,C,2966.6308869368827,26,71349.16044728569,160.15994285077664
North,B,2036.9368795495645,28,47581.6074439831,356.2623918134453
North,C,2771.9816081250337,26,76091.17820301939,104.56920201161151
South,A,1398.1368743008693,17,96192.19542610749,101.19288146204724
West,A,2251.1810897179653,3,41430.14288519552,234.93227361615646
East,B,639.5136657421159,14,98866.60324499404,341.5266673737019
East,C,2472.428889025362,16,59920.05385402568,370.4323965115687
North,C,2574.5078618239186,49,98476.0383265015,130.30280334426865
West,C,1502.9385911849797,36,74370.72901275656,85.8146663174191
North,B,2097.387539693324,28,52687.47503594706,473.1786652754949
South,C,2645.9027559808965,28,56211.07807172061,167.2998721529458
West,C,2709.0204112726256,25,50338.83789827907,434.0059239239257
West,C,766.3288107915024,9,53434.39287815112,438.57115270826824
West,A,2568.719366332243,11,75257.51059911458,397.635166293145
West,B,1185.6083798152508,37,31162.35740190761,125.97512299365654
North,A,2318.2672408443586,43,97734.18111315228,419.81065666439014
South,B,1312.9103837313883,45,83796.96384984342,396.162751658714
West,C,640.8241765764428,21,95870.65065383163,318.5253455477977
East,A,1024.6767746277687,2,80228.01424870217,201.74091582602873
East,C,1521.6794395677102,34,63672.35609619496,168.12887191994486
South,C,2353.0715501526065,42,43280.92188826967,104.85014543616154
East,B,751.759068280894,13,66142.5083279012,279.3906801053921
North,C,2532.3353122503995,5,79818.68848300324,313.3673939794309
North,A,2992.3777299060266,11,89792.78881212918,211.70254573210426
South,B,2470.6441079478136,29,52689.17638255227,263.9115804563909
West,B,1684.3413000722037,47,65733.65577203766,213.58150581617002
East,A,1920.400527114866,28,73398.66040405184,338.45272579431554
East,C,515.4012707566864,28,71201.49705795347,455.56664350845347
South,C,1023.1845946384936,5,33666.094374417924,123.76411792112519
South,C,2747.4703286501135,20,63837.568277988285,221.63396445640555
East,C,554.3235068379647,37,86632.19150677278,113.39087177788758
West,C,2761.9873822424547,39,86161.26873291163,331.2246966835244
South,B,783.1315203204185,10,65499.953666343354,377.9917292698681
North,B,832.6853248970857,32,96664.94676817064,469.36072966885513
East,A,938.3747771423061,29,87836.11945502361,175.4923668174342
South,C,2498.4633123879908,2,81612.88336348522,477.5950426394436
South,C,1695.4664383559484,1,66092.05452755376,78.46820231930366
South,C,862.9915755751059,20,71347.34413641672,321.35623851406467
East,A,2217.0045491633123,1,45626.46279237398,75.70972370449849
North,C,2851.7209158144433,4,67268.48549976088,452.19838449287516
North,B,1931.1286856186798,15,66821.52687307255,288.4140756815243
East,C,746.7500143013463,47,44193.37245006034,351.20675784325823
South,A,636.8765154438495,30,96580.38121643502,424.20826665970367
East,B,2489.680899689402,6,47132.650425342654,117.63978011778595
East,B,2065.2091309360876,38,37295.57297281025,67.36620287216023
South,B,2806.643347811503,1,62690.6445341925,445.4965156607835
East,C,1868.1253776199699,7,78025.1476542593,191.71995235651963
West,A,655.9885081076334,5,43660.63072907485,108.04050856722438
North,A,1509.2171249966254,49,42802.410587047954,260.8075566891889
West,C,2144.9767214785447,7,48302.92279117217,319.23773406320845
West,A,1462.2133773431576,36,51190.217163096706,63.936771540129556
West,B,2998.9784918505825,3,47234.00369475431,173.70304621568948
East,B,1513.4465341843627,12,62948.90588450252,64.75994342460321
South,A,1865.5903161188753,15,31278.417358590472,239.15092513797453
East,A,1063.4800815591987,20,36126.168586057385,452.79501307980996
North,C,880.3455107554793,41,81055.51306748201,492.1935851721061
East,C,2113.2638464081274,21,58863.79550548387,336.6713990766324
East,C,1971.5318672892054,32,55222.20344180896,122.73696220306631
East,C,510.8471435157106,12,30731.134716715864,457.6322254996876
East,C,1211.9538369943552,37,50875.25137968045,282.3115204400272
West,C,2108.9489325322857,40,87483.04627861065,119.18719044631314
South,B,2530.6233643311243,47,53825.70852831974,464.7770012532476
North,A,1280.9216325996108,7,97458.54174589721,390.8610728253964
North,C,2118.5909232221347,45,57297.126048016624,379.2673727254182
North,B,1163.1448253771155,31,62489.02308992192,369.1313167074821
East,A,2225.9497365730904,1,86133.66289828147,140.15291949339905
North,A,2244.869996656156,11,98811.70122767428,144.95301126838672
West,A,825.5586637989752,45,56011.77601829496,359.73184929226477
South,C,2162.724459942512,34,38395.52774912347,148.87523754967862
East,C,1333.9179542009242,19,66614.01084661689,247.402263561372
East,C,931.4873289815685,11,71423.26030935306,401.90082151727364
West,A,1750.9030819344355,33,97161.95288075002,402.77863314402845
North,A,1630.741709771803,33,58974.576085990746,253.96779763663685
East,B,2434.6870276549926,8,36356.72786340753,406.4854722238603
East,B,711.2887729030463,45,75565.4312331779,427.37980828912555
West,B,2474.3831720794524,8,31477.848786616305,344.6490880779171
West,B,765.2059052732392,34,59779.27941578364,152.79163353878909
North,A,1018.6475701976548,40,58675.26426516512,173.3053011734964
